Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 3;TUNGURAHUA;AMBATO;CONTRAVENCIONES DE CUARTA CLASE;11/1/2020;HOMBRE;30;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;4/9/2020;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;28/1/2020;HOMBRE;56;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/8/2020;HOMBRE;48;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;31/10/2020;HOMBRE;43;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/10/2020;MUJER;40;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;29/5/2020;HOMBRE;25;ECUATORIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;BOLETA DE APREMIO;28/1/2020;HOMBRE;35;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;18/3/2020;MUJER;21;VENEZOLANO
ZONA 5;GUAYAS;NARANJAL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;18/3/2020;HOMBRE;20;VENEZOLANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;6/2/2020;HOMBRE;33;ECUATORIANO
ZONA 2;NAPO;TENA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;29/8/2020;HOMBRE;44;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/8/2020;HOMBRE;33;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/3/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;1/11/2020;HOMBRE;46;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;RECEPTACIÓN;31/8/2020;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ABIGEATO;15/5/2020;HOMBRE;47;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;2/1/2020;HOMBRE;33;VENEZOLANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ACTIVIDAD ILÍCITA DE RECURSOS MINEROS;4/11/2020;HOMBRE;30;ECUATORIANO
ZONA 1;CARCHI;TULCAN;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;4/2/2020;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/5/2020;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENTATIVA;20/8/2020;HOMBRE;18;VENEZOLANO
ZONA 7;EL ORO;HUAQUILLAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;3/9/2020;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;APROPIACIÓN FRAUDULENTA POR MEDIOS ELECTRÓNICOS;31/8/2020;HOMBRE;43;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/5/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;USURPACIÓN Y SIMULACIÓN DE FUNCIONES PÚBLICAS;15/2/2020;MUJER;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLACIÓN DE PROPIEDAD PRIVADA;26/6/2020;MUJER;20;VENEZOLANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/6/2020;MUJER;41;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;23/10/2020;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;16/2/2020;HOMBRE;49;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;27/5/2020;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;3/9/2020;HOMBRE;54;PERUANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;22/6/2020;HOMBRE;22;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/8/2020;HOMBRE;47;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;ROBO A PERSONAS;17/1/2020;MUJER;23;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;INTIMIDACIÓN;4/2/2020;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;DAULE;TENENCIA Y PORTE DE ARMAS;15/7/2020;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;MACHALA;CONTRAVENCIONES DE SEGUNDA CLASE;3/2/2020;HOMBRE;22;VENEZOLANO
ZONA 7;LOJA;CALVAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;24/7/2020;HOMBRE;21;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;HURTO;17/2/2020;HOMBRE;13;ECUATORIANO
ZONA 3;PASTAZA;MERA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/10/2020;HOMBRE;38;ECUATORIANO
ZONA 1;CARCHI;MIRA;CONTRAVENCIONES DE CUARTA CLASE;20/9/2020;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/8/2020;HOMBRE;22;ECUATORIANO
ZONA 5;BOLIVAR;ECHEANDIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;24/10/2020;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;SAN MIGUEL DE LOS BANCOS;RECEPTACIÓN;8/1/2020;HOMBRE;23;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;LESIONES;13/3/2020;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;14/4/2020;HOMBRE;35;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/11/2020;HOMBRE;43;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/9/2020;HOMBRE;33;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/7/2020;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;14/7/2020;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;PALESTINA;BOLETA DE APREMIO;23/1/2020;HOMBRE;43;ECUATORIANO
ZONA 4;MANABI;CHONE;BOLETA DE DETENCIÓN/CAPTURA;23/6/2020;HOMBRE;51;ECUATORIANO
ZONA 5;GUAYAS;DAULE;ROBO A  UNIDADES ECONOMICAS;27/7/2020;HOMBRE;20;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;18/8/2020;MUJER;29;ECUATORIANO
ZONA 5;GUAYAS;SANTA LUCIA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/2/2020;MUJER;21;ECUATORIANO
ZONA 5;GUAYAS;DAULE;ABUSO SEXUAL;12/2/2020;HOMBRE;35;ECUATORIANO
ZONA 4;MANABI;MANTA;HURTO;10/6/2020;HOMBRE;42;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ACTOS ILEGALES TENDIENTES AL ALZA DE PRECIOS DE PRODUCTOS SUJETOS A PRECIO OFICIAL;2/3/2020;HOMBRE;49;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/8/2020;HOMBRE;25;ECUATORIANO
ZONA 4;MANABI;BOLIVAR;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;30/9/2020;HOMBRE;29;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/1/2020;HOMBRE;36;ECUATORIANO
ZONA 2;PICHINCHA;SAN MIGUEL DE LOS BANCOS;EXTORSIÓN;14/10/2020;MUJER;30;ECUATORIANO
ZONA 2;PICHINCHA;SAN MIGUEL DE LOS BANCOS;EXTORSIÓN;14/10/2020;MUJER;35;ECUATORIANO
ZONA 5;GUAYAS;SALITRE;CONTRAVENCIONES DE SEGUNDA CLASE;24/10/2020;HOMBRE;31;ECUATORIANO
ZONA 4;MANABI;CHONE;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;6/3/2020;MUJER;62;ECUATORIANO
ZONA 4;MANABI;CHONE;CONTRAVENCIONES DE SEGUNDA CLASE;20/3/2020;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;3/3/2020;MUJER;21;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;TENTATIVA;5/7/2020;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;ASESINATO;13/8/2020;HOMBRE;25;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;22/3/2020;HOMBRE;20;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;25/11/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/9/2020;HOMBRE;23;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A  UNIDADES ECONOMICAS;14/5/2020;HOMBRE;19;ECUATORIANO
ZONA 7;LOJA;ESPINDOLA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/11/2020;HOMBRE;36;ECUATORIANO
ZONA 1;CARCHI;TULCAN;BOLETA DE APREMIO;16/2/2020;HOMBRE;21;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;MUERTE CULPOSA;19/10/2020;HOMBRE;41;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE APREMIO;27/8/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO  A DOMICILIO;1/2/2020;HOMBRE;53;COLOMBIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;1/7/2020;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;15/8/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;24/10/2020;HOMBRE;23;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/9/2020;HOMBRE;24;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/3/2020;HOMBRE;37;ECUATORIANO
ZONA 2;NAPO;TENA;SIEMBRA O CULTIVO;4/7/2020;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/8/2020;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;29/8/2020;HOMBRE;SIN DATO;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/7/2020;HOMBRE;29;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA Y PORTE DE ARMAS;12/2/2020;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;3/3/2020;MUJER;25;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;3/10/2020;HOMBRE;37;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;ABUSO SEXUAL;23/5/2020;HOMBRE;62;ECUATORIANO
ZONA 5;GUAYAS;NARANJITO;ROBO A PERSONAS;12/11/2020;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INTIMIDACIÓN;6/10/2020;HOMBRE;23;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;18/7/2020;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;4/2/2020;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;30/5/2020;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;17/5/2020;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A  UNIDADES ECONOMICAS;22/4/2020;HOMBRE;32;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;LAVADO DE ACTIVOS;6/6/2020;HOMBRE;22;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE DETENCIÓN/CAPTURA;4/9/2020;HOMBRE;35;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;DAÑO A BIEN AJENO;26/2/2020;MUJER;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;28/5/2020;HOMBRE;40;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/9/2020;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;11/7/2020;HOMBRE;57;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;22/7/2020;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;22/7/2020;HOMBRE;41;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE CUARTA CLASE;23/8/2020;HOMBRE;55;ECUATORIANO
ZONA 7;EL ORO;PIÑAS;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/8/2020;HOMBRE;49;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;ROBO A PERSONAS;23/11/2020;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/4/2020;HOMBRE;49;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DE CARROS;24/10/2020;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;BOLETA DE DETENCIÓN/CAPTURA;13/7/2020;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLACIÓN;31/5/2020;HOMBRE;34;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;EXTORSIÓN;23/2/2020;HOMBRE;43;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2020;HOMBRE;22;ECUATORIANO
ZONA 7;LOJA;PALTAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/2/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;28/10/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/8/2020;HOMBRE;34;COLOMBIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;12/11/2020;HOMBRE;36;ECUATORIANO
ZONA 5;GUAYAS;DAULE;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/5/2020;MUJER;32;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;30/10/2020;HOMBRE;20;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;TENENCIA Y PORTE DE ARMAS;16/3/2020;HOMBRE;33;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/4/2020;HOMBRE;20;ECUATORIANO
ZONA 2;NAPO;TENA;ROBO  A DOMICILIO;1/10/2020;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/8/2020;HOMBRE;64;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;4/11/2020;HOMBRE;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;28/2/2020;HOMBRE;39;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;28/10/2020;MUJER;57;ECUATORIANO
ZONA 1;IMBABURA;PIMAMPIRO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/10/2020;HOMBRE;21;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;13/9/2020;HOMBRE;23;ECUATORIANO
ZONA 5;GUAYAS;PEDRO CARBO;ROBO A PERSONAS;4/3/2020;HOMBRE;20;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;ROBO A PERSONAS;7/6/2020;HOMBRE;25;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;CONTRAVENCIONES DE SEGUNDA CLASE;27/7/2020;HOMBRE;43;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;TENENCIA Y PORTE DE ARMAS;31/10/2020;HOMBRE;55;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASESINATO;10/7/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;26/8/2020;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;TENENCIA Y PORTE DE ARMAS;29/6/2020;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;ASESINATO;25/11/2020;HOMBRE;27;ECUATORIANO
ZONA 5;GUAYAS;DAULE;TENENCIA Y PORTE DE ARMAS;14/3/2020;HOMBRE;21;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;1/11/2020;HOMBRE;39;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO MONCAYO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;7/3/2020;HOMBRE;25;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONTRAVENCIONES DE CUARTA CLASE;17/8/2020;MUJER;53;ECUATORIANO
ZONA 5;GUAYAS;NARANJITO;BOLETA DE AUXILIO;27/9/2020;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;SECUESTRO;15/5/2020;HOMBRE;18;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE DETENCIÓN/CAPTURA;9/6/2020;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;ROBO A PERSONAS;3/1/2020;HOMBRE;16;ECUATORIANO
ZONA 3;COTOPAXI;SAQUISILI;PORNOGRAFÍA CON UTILIZACIÓN DE NIÑAS
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/11/2020;HOMBRE;51;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;CONTRAVENCIONES DE CUARTA CLASE;26/11/2020;HOMBRE;47;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ABUSO SEXUAL;2/5/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;28/4/2020;HOMBRE;SIN DATO;VENEZOLANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;12/2/2020;HOMBRE;53;ECUATORIANO
ZONA 9;DMQ;QUITO;SUPLANTACIÓN DE IDENTIDAD;22/11/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;29/2/2020;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;6/1/2020;HOMBRE;38;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;13/11/2020;HOMBRE;41;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/5/2020;MUJER;24;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA Y PORTE DE ARMAS;31/10/2020;HOMBRE;25;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TENENCIA Y PORTE DE ARMAS;13/11/2020;HOMBRE;63;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;CONTRAVENCIONES DE SEGUNDA CLASE;14/8/2020;HOMBRE;37;ECUATORIANO
ZONA 7;EL ORO;PASAJE;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;30/5/2020;HOMBRE;29;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;CONTRAVENCIONES DE CUARTA CLASE;19/8/2020;HOMBRE;35;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/9/2020;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;CONTRAVENCIONES DE CUARTA CLASE;21/7/2020;HOMBRE;48;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;8/1/2020;HOMBRE;33;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/9/2020;HOMBRE;25;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/8/2020;HOMBRE;27;ECUATORIANO
ZONA 5;BOLIVAR;SAN MIGUEL;ABUSO SEXUAL;3/6/2020;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;ABUSO SEXUAL;22/9/2020;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/11/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;29/3/2020;MUJER;22;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;ROBO A PERSONAS;25/10/2020;HOMBRE;29;PERUANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ABUSO DE CONFIANZA;6/5/2020;HOMBRE;50;ECUATORIANO
ZONA 7;LOJA;CALVAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;26/4/2020;HOMBRE;37;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;26/8/2020;HOMBRE;18;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;4/8/2020;HOMBRE;32;ECUATORIANO
ZONA 2;NAPO;TENA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/7/2020;HOMBRE;29;ECUATORIANO
ZONA 2;ORELLANA;LORETO;BOLETA DE APREMIO;31/1/2020;HOMBRE;35;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;18/8/2020;HOMBRE;46;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONTRAVENCIONES DE SEGUNDA CLASE;3/8/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;TENTATIVA;6/9/2020;HOMBRE;28;VENEZOLANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/6/2020;MUJER;47;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/3/2020;HOMBRE;30;VENEZOLANO
ZONA 1;CARCHI;TULCAN;BOLETA DE APREMIO;11/1/2020;HOMBRE;21;ECUATORIANO
