Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 1;CARCHI;TULCAN;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VARIOS;1/1/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 7;LOJA;CATAMAYO;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;65;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;ASESINATO;1/1/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;VARIOS;1/1/2017;BOLETA;HOMBRE;35;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;59;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 7;EL ORO;PASAJE;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;;SIN DATO
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 1;CARCHI;TULCAN;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;1/1/2017;BOLETA;HOMBRE;27;ECUATORIANA
ZONA 1;CARCHI;ESPEJO;VARIOS;1/1/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 7;EL ORO;EL GUABO;VARIOS;1/1/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;MUJER;16;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 6;AZUAY;CAMILO PONCE ENRIQUEZ;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 5;GUAYAS;PALESTINA;VARIOS;1/1/2017;FLAGRANTE;MUJER;30;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 7;EL ORO;MARCABELI;VARIOS;1/1/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 8;DMG;DURAN;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 7;EL ORO;SANTA ROSA;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 5;GUAYAS;EMPALME;HERIDAS/LESIONES;1/1/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 8;DMG;DURAN;VARIOS;1/1/2017;FLAGRANTE;MUJER;40;ECUATORIANA
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 6;AZUAY;GUALACEO;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;1/1/2017;FLAGRANTE;HOMBRE;66;ECUATORIANA
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;VARIOS;1/1/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;1/1/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;1/1/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 5;LOS RIOS;VINCES;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 7;EL ORO;MACHALA;OTROS ROBOS;2/1/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 5;SANTA ELENA;SANTA ELENA;REBELION Y ATENTADO;2/1/2017;BOLETA;HOMBRE;;COLOMBIANA
ZONA 3;PASTAZA;PASTAZA;ROBO A PERSONAS;2/1/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;MUJER;38;ECUATORIANA
ZONA 4;MANABI;MONTECRISTI;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;50;ECUATORIANA
ZONA 7;EL ORO;MACHALA;TENTATIVA DE ROBO;2/1/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 1;ESMERALDAS;SAN LORENZO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;56;ECUATORIANA
ZONA 1;CARCHI;MONTUFAR;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;2/1/2017;BOLETA;HOMBRE;51;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;HURTO;2/1/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;REBELION Y ATENTADO;2/1/2017;FLAGRANTE;MUJER;38;ECUATORIANA
ZONA 8;DMG;DURAN;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;BOLETA;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;BOLETA;MUJER;18;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;HURTO;2/1/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 3;TUNGURAHUA;TISALEO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VIOLACION;2/1/2017;FLAGRANTE;HOMBRE;65;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;INVASIONES/ALLANAMIENTO;2/1/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;INVASIONES/ALLANAMIENTO;2/1/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 7;EL ORO;PASAJE;VARIOS;2/1/2017;BOLETA;HOMBRE;26;ECUATORIANA
ZONA 9;DMQ;QUITO;OTROS ROBOS;2/1/2017;FLAGRANTE;HOMBRE;15;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;53;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;MUJER;30;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;MUJER;36;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;MUJER;20;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;17;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;MUJER;41;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 4;MANABI;BOLIVAR;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 5;GUAYAS;NARANJAL;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 6;AZUAY;SEVILLA DE ORO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 6;AZUAY;SEVILLA DE ORO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACION;2/1/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACION;2/1/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACION;2/1/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACION;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 5;GUAYAS;PLAYAS;ROBO DE BIENES
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 7;LOJA;ZAPOTILLO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 1;ESMERALDAS;ATACAMES;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;MUJER;37;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;2/1/2017;FLAGRANTE;MUJER;71;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 4;MANABI;MANTA;TENTATIVA DE ROBO;2/1/2017;FLAGRANTE;MUJER;21;ECUATORIANA
ZONA 5;GUAYAS;DAULE;VARIOS;2/1/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 7;EL ORO;PASAJE;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;53;ECUATORIANA
ZONA 1;IMBABURA;OTAVALO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;49;ECUATORIANA
ZONA 5;LOS RIOS;URDANETA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 9;DMQ;QUITO;ACOSO SEXUAL;2/1/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 4;MANABI;BOLIVAR;ROBO A PERSONAS;2/1/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 5;LOS RIOS;BABA;HERIDAS/LESIONES;2/1/2017;BOLETA;HOMBRE;41;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;2/1/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;2/1/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 5;SANTA ELENA;SALINAS;ROBO DOMICILIO;2/1/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 4;MANABI;24 DE MAYO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 1;ESMERALDAS;RIOVERDE;HURTO;2/1/2017;FLAGRANTE;HOMBRE;;SIN DATO
ZONA 6;AZUAY;CUENCA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;56;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;VARIOS;2/1/2017;BOLETA;HOMBRE;33;ECUATORIANA
ZONA 4;MANABI;JIPIJAPA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HURTO;2/1/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 4;MANABI;JUNIN;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 4;MANABI;JUNIN;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 4;MANABI;JUNIN;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;ROBO DOMICILIO;2/1/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;CHONE;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;ROBO DOMICILIO;2/1/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;VARIOS;2/1/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;HERIDAS/LESIONES;2/1/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 8;DMG;DURAN;VARIOS;2/1/2017;BOLETA;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;2/1/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 6;AZUAY;GIRON;VARIOS;2/1/2017;BOLETA;HOMBRE;42;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;2/1/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;VARIOS;2/1/2017;BOLETA;HOMBRE;50;ECUATORIANA
ZONA 4;MANABI;TOSAGUA;VARIOS;2/1/2017;BOLETA;HOMBRE;;ECUATORIANA
ZONA 7;LOJA;GONZANAMA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;2/1/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 1;IMBABURA;COTACACHI;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 1;IMBABURA;OTAVALO;VARIOS;2/1/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;2/1/2017;FLAGRANTE;HOMBRE;52;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;54;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;2/1/2017;BOLETA;HOMBRE;54;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;RECEPTACION;2/1/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 5;GUAYAS;EMPALME;VARIOS;2/1/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;2/1/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;2/1/2017;BOLETA;HOMBRE;26;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;ROBO A PERSONAS;2/1/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;2/1/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 1;ESMERALDAS;SAN LORENZO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;MUJER;35;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 2;PICHINCHA;RUMIÑAHUI;VARIOS;2/1/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 2;NAPO;TENA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 8;DMG;SAMBORONDON;MICROTRAFICO;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;MUJER;22;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;2/1/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;2/1/2017;BOLETA;HOMBRE;48;ECUATORIANA
ZONA 7;LOJA;LOJA;TENTATIVA DE VIOLACION;2/1/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 6;AZUAY;CUENCA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 2;PICHINCHA;PEDRO MONCAYO;VARIOS;2/1/2017;FLAGRANTE;MUJER;45;ECUATORIANA
ZONA 2;PICHINCHA;PEDRO MONCAYO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 5;GUAYAS;SALITRE;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;55;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;2/1/2017;BOLETA;HOMBRE;21;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;2/1/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;BOLETA;HOMBRE;35;ECUATORIANA
ZONA 4;MANABI;MANTA;MICROTRAFICO;2/1/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 7;EL ORO;MACHALA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 5;SANTA ELENA;LA LIBERTAD;HERIDAS/LESIONES;2/1/2017;BOLETA;MUJER;15;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;MICROTRAFICO;2/1/2017;FLAGRANTE;HOMBRE;44;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;2/1/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 8;DMG;GUAYAQUIL;ESTAFA;2/1/2017;BOLETA;HOMBRE;44;ECUATORIANA
ZONA 4;MANABI;MANTA;VARIOS;2/1/2017;BOLETA;HOMBRE;62;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;REBELION Y ATENTADO;2/1/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;EL PANGUI;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;2/1/2017;BOLETA;HOMBRE;20;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;DELITO CONTRA EL PATRIMONIO;2/1/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 7;EL ORO;SANTA ROSA;HERIDAS/LESIONES;2/1/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 5;SANTA ELENA;SANTA ELENA;VARIOS;2/1/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
