Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;15/1/2021;HOMBRE;22;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;15/1/2021;HOMBRE;45;ECUATORIANO
ZONA 7;LOJA;LOJA;ATAQUE O RESISTENCIA;16/1/2021;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;DURAN;ATAQUE O RESISTENCIA;16/1/2021;HOMBRE;26;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;17/1/2021;HOMBRE;22;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;17/1/2021;HOMBRE;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;17/1/2021;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;18/1/2021;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;18/1/2021;MUJER;39;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;ATAQUE O RESISTENCIA;23/7/2021;HOMBRE;28;ECUATORIANO
ZONA 5;LOS RIOS;MONTALVO;ATAQUE O RESISTENCIA;13/3/2021;MUJER;35;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;15/7/2021;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;23/1/2021;HOMBRE;45;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;23/1/2021;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;23/1/2021;MUJER;45;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;ATAQUE O RESISTENCIA;23/1/2021;MUJER;43;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ATAQUE O RESISTENCIA;23/1/2021;HOMBRE;21;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ATAQUE O RESISTENCIA;24/1/2021;HOMBRE;34;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ATAQUE O RESISTENCIA;24/1/2021;HOMBRE;SIN DATO;ECUATORIANO
ZONA 7;EL ORO;EL GUABO;ATAQUE O RESISTENCIA;24/1/2021;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;26/1/2021;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;26/1/2021;MUJER;38;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;ATAQUE O RESISTENCIA;27/1/2021;HOMBRE;25;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;ATAQUE O RESISTENCIA;31/1/2021;HOMBRE;28;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;23;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;21;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;38;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;31;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;1/2/2021;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;ATAQUE O RESISTENCIA;2/2/2021;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;ATAQUE O RESISTENCIA;2/2/2021;MUJER;18;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;3/2/2021;HOMBRE;23;ECUATORIANO
ZONA 7;EL ORO;ZARUMA;ATAQUE O RESISTENCIA;5/2/2021;HOMBRE;24;ECUATORIANO
ZONA 7;EL ORO;ZARUMA;ATAQUE O RESISTENCIA;5/2/2021;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;6/2/2021;HOMBRE;24;VENEZOLANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;6/2/2021;HOMBRE;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;6/2/2021;HOMBRE;26;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ATAQUE O RESISTENCIA;7/2/2021;MUJER;38;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;15/7/2021;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;7/2/2021;HOMBRE;29;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ATAQUE O RESISTENCIA;7/2/2021;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;7/2/2021;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;7/2/2021;HOMBRE;31;ECUATORIANO
ZONA 1;CARCHI;MONTUFAR;ATAQUE O RESISTENCIA;11/6/2021;HOMBRE;32;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ATAQUE O RESISTENCIA;9/2/2021;MUJER;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;9/2/2021;MUJER;28;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;ATAQUE O RESISTENCIA;14/3/2021;HOMBRE;33;VENEZOLANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;15/7/2021;HOMBRE;46;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;ATAQUE O RESISTENCIA;10/2/2021;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;10/2/2021;HOMBRE;38;ECUATORIANO
ZONA 1;ESMERALDAS;ELOY ALFARO;ATAQUE O RESISTENCIA;11/2/2021;HOMBRE;39;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;ATAQUE O RESISTENCIA;12/2/2021;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;11/6/2021;HOMBRE;35;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ATAQUE O RESISTENCIA;14/2/2021;HOMBRE;36;ECUATORIANO
