Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/1/2019;HOMBRE;29;ECUATORIANO
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;BOLETA DE DETENCIÓN/CAPTURA;3/2/2019;HOMBRE;21;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;BOLETA DE AUXILIO;16/2/2019;MUJER;26;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;BOLETA DE APREMIO;27/1/2019;HOMBRE;25;ECUATORIANO
ZONA 5;LOS RIOS;VINCES;NOVEDADES;18/1/2019;HOMBRE;37;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;28/2/2019;HOMBRE;40;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;BOLETA DE APREMIO;19/1/2019;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/1/2019;HOMBRE;29;VENEZOLANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/1/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/1/2019;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/2/2019;HOMBRE;18;ECUATORIANO
ZONA 7;EL ORO;MACHALA;LOS QUE LLEVEN ARMAS PROHIBIDAS;22/1/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASESINATO;17/1/2019;HOMBRE;32;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;NOVEDADES;14/1/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;7/2/2019;HOMBRE;36;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;BOLETA DE APREMIO;19/1/2019;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;31/1/2019;HOMBRE;25;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;PROCEDIMIENTOS;19/1/2019;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DOMICILIO;27/2/2019;MUJER;34;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;HURTO;23/1/2019;MUJER;31;ECUATORIANO
ZONA 7;LOJA;LOJA;PATRULLAJES Y OPERATIVOS;22/1/2019;MUJER;26;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;NOVEDADES;19/2/2019;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/2/2019;HOMBRE;32;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TENTATIVA ;12/1/2019;HOMBRE;37;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;23/2/2019;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A UNIDADES ECONOMICAS;31/1/2019;HOMBRE;32;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;18/1/2019;HOMBRE;49;ECUATORIANO
ZONA 3;TUNGURAHUA;BA?æOS DE AGUA SANTA;CONTRAVENCIONES DE SEGUNDA CLASE;3/2/2019;HOMBRE;36;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;LESIONES;14/1/2019;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;OTROS;16/2/2019;HOMBRE;27;VENEZOLANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;CONTRAVENCIONES DE CUARTA CLASE;13/1/2019;HOMBRE;25;ECUATORIANO
ZONA 5;GUAYAS;BALAO;NOVEDADES;1/2/2019;HOMBRE;25;ECUATORIANO
ZONA 1;ESMERALDAS;SAN LORENZO;PATRULLAJES Y OPERATIVOS;31/1/2019;HOMBRE;20;ECUATORIANO
ZONA 3;COTOPAXI;SAQUISILI;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/2/2019;HOMBRE;33;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;20/2/2019;MUJER;35;ECUATORIANO
ZONA 6;AZUAY;PAUTE;NOVEDADES;13/1/2019;HOMBRE;27;ECUATORIANO
ZONA 6;AZUAY;PAUTE;BOLETA DE APREMIO;13/2/2019;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE ENCARCELAMIENTO;21/1/2019;HOMBRE;23;ECUATORIANO
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/2/2019;HOMBRE;19;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;OTROS;20/1/2019;HOMBRE;49;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;21/2/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE AUXILIO;22/1/2019;HOMBRE;46;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;OTROS;14/2/2019;HOMBRE;43;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;BOLETA DE APREMIO;23/2/2019;HOMBRE;22;ECUATORIANO
ZONA 3;COTOPAXI;PANGUA;LESIONES;4/2/2019;HOMBRE;44;ECUATORIANO
ZONA 9;DMQ;QUITO;OTROS;16/2/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;12/1/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;8/1/2019;HOMBRE;24;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;NOVEDADES;25/2/2019;HOMBRE;28;ECUATORIANO
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;PRODUCCIÓN ILÍCITA DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/1/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;20/1/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;OTROS;13/1/2019;HOMBRE;36;ECUATORIANO
ZONA 1;IMBABURA;SAN MIGUEL DE URCUQUI;PATRULLAJES Y OPERATIVOS;31/1/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO DE CARROS;9/1/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;14/1/2019;HOMBRE;32;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;10/2/2019;HOMBRE;45;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;PATRULLAJES Y OPERATIVOS;17/2/2019;HOMBRE;28;ECUATORIANO
ZONA 1;ESMERALDAS;SAN LORENZO;PATRULLAJES Y OPERATIVOS;31/1/2019;HOMBRE;23;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;16/1/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ARMA DE FUEGO
ZONA 1;ESMERALDAS;ESMERALDAS;ARMA DE FUEGO
ZONA 3;PASTAZA;ARAJUNO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/2/2019;HOMBRE;25;ECUATORIANO
ZONA 1;SUCUMBIOS;CASCALES;BOLETA DE APREMIO;21/1/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/2/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ARMA DE FUEGO
ZONA 1;IMBABURA;IBARRA;NOVEDADES;17/2/2019;HOMBRE;20;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE CUARTA CLASE;4/2/2019;MUJER;17;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE CUARTA CLASE;4/2/2019;MUJER;20;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;6/2/2019;HOMBRE;50;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;16/1/2019;HOMBRE;22;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACIÓN;25/1/2019;HOMBRE;SIN DATO;SIN DATO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACIÓN;25/1/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;4/2/2019;HOMBRE;30;ECUATORIANO
ZONA 2;PICHINCHA;RUMINAHUI;PROCEDIMIENTOS;12/1/2019;MUJER;31;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;NOVEDADES;26/1/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;DISPOSICION FISCAL;17/1/2019;MUJER;57;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE ARMAS DE FUEGO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;9/1/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/1/2019;HOMBRE;63;COLOMBIANO
ZONA 9;DMQ;QUITO;PATRULLAJES Y OPERATIVOS;13/2/2019;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;OTROS;14/1/2019;MUJER;18;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA SEXUAL CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/1/2019;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;14/2/2019;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/1/2019;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;10/2/2019;HOMBRE;28;ECUATORIANO
ZONA 4;MANABI;MANTA;PROCEDIMIENTOS;19/2/2019;MUJER;24;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/1/2019;HOMBRE;39;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;OTROS;5/1/2019;HOMBRE;SIN DATO;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE DETENCIÓN/CAPTURA;31/1/2019;MUJER;47;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;CONTRAVENCIONES DE SEGUNDA CLASE;28/1/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;27/2/2019;HOMBRE;59;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;LESIONES;1/1/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;1/2/2019;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;24/1/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;29/1/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20/2/2019;MUJER;19;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;16/2/2019;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE SEGUNDA CLASE;26/2/2019;HOMBRE;22;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;19/1/2019;HOMBRE;26;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;BOLETA DE ENCARCELAMIENTO;11/1/2019;HOMBRE;22;ECUATORIANO
ZONA 5;LOS RIOS;QUINSALOMA;ROBO A UNIDADES ECONOMICAS;31/1/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;31/1/2019;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;PROCEDIMIENTOS;31/1/2019;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;DURAN;DERECHOS DE PROTECCION;25/2/2019;HOMBRE;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/2/2019;HOMBRE;15;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;30/1/2019;HOMBRE;62;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;LESIONES;26/1/2019;HOMBRE;17;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;OTROS ROBOS;26/2/2019;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;NOVEDADES;25/2/2019;HOMBRE;31;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;14/1/2019;HOMBRE;42;ECUATORIANO
ZONA 7;EL ORO;PASAJE;RECEPTACIÓN;4/1/2019;MUJER;66;ECUATORIANO
ZONA 5;GUAYAS;NARANJITO;OTROS;10/2/2019;HOMBRE;SIN DATO;COLOMBIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;27/2/2019;HOMBRE;53;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;NOVEDADES;5/1/2019;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;PROCEDIMIENTOS;13/1/2019;HOMBRE;27;ECUATORIANO
ZONA 2;NAPO;TENA;PROCEDIMIENTOS;16/2/2019;HOMBRE;35;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ASOCIACIÓN ILÍCITA;25/2/2019;HOMBRE;22;ECUATORIANO
ZONA 2;NAPO;TENA;ABORTO CON MUERTE;2/2/2019;MUJER;15;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;BOLETA DE APREMIO;22/2/2019;HOMBRE;32;ECUATORIANO
ZONA 2;NAPO;TENA;ABORTO CON MUERTE;2/2/2019;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;15/1/2019;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;OTROS;22/2/2019;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;MONTECRISTI;TENTATIVA ;31/1/2019;HOMBRE;52;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;8/2/2019;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;PROCEDIMIENTOS;17/2/2019;MUJER;42;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;PATRULLAJES Y OPERATIVOS;1/3/2019;HOMBRE;24;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE DETENCIÓN/CAPTURA;28/1/2019;HOMBRE;44;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;ROBO DOMICILIO;13/1/2019;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE AUXILIO;26/1/2019;HOMBRE;40;ECUATORIANO
ZONA 5;LOS RIOS;QUINSALOMA;NOVEDADES;3/2/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;NOVEDADES;20/2/2019;MUJER;26;SIN DATO
ZONA 1;ESMERALDAS;RIOVERDE;EXCESO DE LOS LIMITES DE VELOCIDAD;31/1/2019;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;7/1/2019;HOMBRE;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;NOVEDADES;10/2/2019;HOMBRE;24;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;BOLETA DE AUXILIO;1/2/2019;HOMBRE;38;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;NOVEDADES;10/2/2019;HOMBRE;26;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;1/3/2019;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;PATRULLAJES Y OPERATIVOS;10/2/2019;HOMBRE;24;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;ROBO A PERSONAS;21/2/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;14/2/2019;HOMBRE;23;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;2/2/2019;HOMBRE;45;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;29/1/2019;HOMBRE;18;ECUATORIANO
ZONA 5;GUAYAS;BALZAR;OTROS;18/2/2019;HOMBRE;26;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONTRAVENCIONES DE SEGUNDA CLASE;1/2/2019;HOMBRE;28;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;27/2/2019;HOMBRE;32;ECUATORIANO
ZONA 5;GUAYAS;NARANJITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/2/2019;HOMBRE;31;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE DETENCIÓN/CAPTURA;22/1/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;10/1/2019;HOMBRE;44;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;PROCEDIMIENTOS;1/3/2019;HOMBRE;33;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/1/2019;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;NOVEDADES;14/2/2019;HOMBRE;31;COLOMBIANO
ZONA 3;CHIMBORAZO;CHAMBO;BOLETA DE AUXILIO;8/1/2019;HOMBRE;55;ECUATORIANO
ZONA 2;NAPO;TENA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/1/2019;HOMBRE;17;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;9/1/2019;HOMBRE;30;ECUATORIANO
ZONA 2;PICHINCHA;RUMINAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/3/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO DE MOTOS;26/1/2019;HOMBRE;17;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;DAÑO A BIEN AJENO;2/3/2019;HOMBRE;21;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE CUARTA CLASE;21/2/2019;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;4/2/2019;HOMBRE;39;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE DETENCIÓN/CAPTURA;26/2/2019;MUJER;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;9/2/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE AUXILIO;3/2/2019;HOMBRE;24;ECUATORIANO
ZONA 1;IMBABURA;SAN MIGUEL DE URCUQUI;ACTIVIDAD ILÍCITA DE RECURSOS MINEROS;30/1/2019;HOMBRE;18;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;NOVEDADES;14/1/2019;MUJER;24;ECUATORIANO
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;BOLETA DE DETENCIÓN/CAPTURA;1/2/2019;HOMBRE;57;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;OTROS;4/2/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;MACHALA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;17/2/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/1/2019;HOMBRE;45;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;2/3/2019;HOMBRE;37;VENEZOLANO
ZONA 6;MORONA SANTIAGO;MORONA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/2/2019;HOMBRE;38;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;BOLETA DE APREMIO;6/1/2019;HOMBRE;23;ECUATORIANO
ZONA 5;GUAYAS;PALESTINA;ALMACENAMIENTO
ZONA 1;IMBABURA;ANTONIO ANTE;BOLETA DE AUXILIO;16/2/2019;HOMBRE;67;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/1/2019;HOMBRE;30;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;24/2/2019;HOMBRE;47;ECUATORIANO
ZONA 5;GUAYAS;DAULE;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/1/2019;MUJER;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;1/2/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;3/2/2019;HOMBRE;33;ECUATORIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;BOLETA DE APREMIO;31/1/2019;HOMBRE;57;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;LESIONES;2/3/2019;HOMBRE;36;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;RECEPTACIÓN;11/1/2019;HOMBRE;71;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ARMA DE FUEGO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE PRIMERA CLASE;1/2/2019;HOMBRE;19;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE APREMIO;1/2/2019;HOMBRE;50;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;17/1/2019;HOMBRE;41;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TENENCIA Y PORTE DE ARMAS;1/2/2019;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/3/2019;HOMBRE;37;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE DETENCIÓN/CAPTURA;3/1/2019;HOMBRE;20;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;BOLETA DE APREMIO;24/1/2019;HOMBRE;29;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/1/2019;HOMBRE;20;ECUATORIANO
ZONA 5;LOS RIOS;PUEBLOVIEJO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;27/2/2019;MUJER;32;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/2/2019;HOMBRE;37;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/1/2019;HOMBRE;47;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ROBO A INSTITUCIONES EDUCATIVAS ;21/1/2019;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO DOMICILIO;7/2/2019;HOMBRE;43;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/2/2019;HOMBRE;31;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;CONTRAVENCIONES DE SEGUNDA CLASE;18/2/2019;HOMBRE;37;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE CUARTA CLASE;1/3/2019;MUJER;26;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE CUARTA CLASE;1/3/2019;MUJER;24;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/1/2019;HOMBRE;32;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;ROBO A PERSONAS;27/2/2019;MUJER;16;ECUATORIANO
ZONA 7;EL ORO;EL GUABO;NOVEDADES;14/1/2019;HOMBRE;26;ECUATORIANO
ZONA 4;MANABI;MONTECRISTI;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;8/2/2019;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;26/1/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;NOVEDADES;15/2/2019;HOMBRE;17;ECUATORIANO
ZONA 7;LOJA;SARAGURO;CONTRAVENCIONES DE PRIMERA CLASE;28/1/2019;MUJER;53;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;BOLETA DE APREMIO;17/2/2019;HOMBRE;29;ECUATORIANO
